as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,77fa630d-b6a6-4a8a-9d36-84036a5ed076,B3SA3.SA,buy,1000.0,historical_hephaestus_balanced
2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,d7b08c44-da4e-49fd-a033-2ab1202b7353,BTC-USD,buy,2000.0,historical_hephaestus_balanced
2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,a2e55a27-893e-4d2f-b247-8f67a3211ecc,ETH-USD,buy,1000.0,historical_hephaestus_balanced
2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,2ce3f689-421b-48ab-b924-5417e201f7e4,ITUB4.SA,buy,1500.0,historical_hephaestus_balanced
2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,35185408-918c-484b-90e3-94724a5a1a17,PETR4.SA,buy,1500.0,historical_hephaestus_balanced
2023-01-04,hephaestus_10000,Hephaestus,10000.0,balanced,a90fd580-cc9b-4d82-88dc-94a938d1b51d,PETR4.SA,buy,105.9274832308081,historical_hephaestus_balanced
2023-01-11,hephaestus_10000,Hephaestus,10000.0,balanced,15a4d853-ad2e-42a9-a047-ac85da1a37cc,ETH-USD,sell,102.52617854026676,historical_hephaestus_balanced
2023-01-12,hephaestus_10000,Hephaestus,10000.0,balanced,5560433c-992a-4cea-b265-92154513144c,BTC-USD,sell,144.65761930422423,historical_hephaestus_balanced
2023-01-16,hephaestus_10000,Hephaestus,10000.0,balanced,94f85825-03f8-4f76-8748-5a3e1ae58259,BTC-USD,sell,195.05618228215235,historical_hephaestus_balanced
2023-01-20,hephaestus_10000,Hephaestus,10000.0,balanced,d3545f5e-fd0b-4e8e-bb99-38dbd2ab5596,ETH-USD,sell,119.43780850811959,historical_hephaestus_balanced
2023-01-23,hephaestus_10000,Hephaestus,10000.0,balanced,c253b9ec-6659-4879-9193-38f4bcfffad0,BTC-USD,sell,113.15742789153046,historical_hephaestus_balanced
2023-01-23,hephaestus_10000,Hephaestus,10000.0,balanced,9cb27a0f-fe58-4c3c-8e2b-8092f10cdc89,ITUB4.SA,buy,119.56874681454542,historical_hephaestus_balanced
2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on,5d03b2f7-a75a-4c93-b200-9983410ae1b5,B3SA3.SA,sell,155.35633791128691,historical_hephaestus_risk_on
2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on,cbd0df3e-101a-4dae-a100-773c7a5e38e2,BTC-USD,buy,1126.9467517213843,historical_hephaestus_risk_on
2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on,9e8aa2c5-f73c-4369-8d3e-043e42328bd2,ETH-USD,buy,619.1953901172928,historical_hephaestus_risk_on
2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on,923f44d0-291a-4dab-a68c-ac7e72a5f50b,ITUB4.SA,sell,518.9704746124203,historical_hephaestus_risk_on
2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on,478f5666-a629-4696-855b-153cf9c5a62c,PRIO3.SA,buy,781.2059890699812,historical_hephaestus_risk_on
2023-02-01,hephaestus_10000,Hephaestus,10000.0,risk_on,f2772320-88b2-4cf6-8b47-dbb76c28dc26,BTC-USD,sell,100.17456997032559,historical_hephaestus_risk_on
2023-02-03,hephaestus_10000,Hephaestus,10000.0,opportunistic,44eb0daf-01a2-4f76-91d1-29c14f60107d,B3SA3.SA,sell,842.0476438989177,historical_hephaestus_opportunistic
2023-02-03,hephaestus_10000,Hephaestus,10000.0,opportunistic,b6c3f235-679e-4f22-86aa-00cee0778703,BTC-USD,buy,429.9376311637111,historical_hephaestus_opportunistic
2023-02-03,hephaestus_10000,Hephaestus,10000.0,opportunistic,7668c6e1-97c4-42ef-a9f5-671630ee2a7c,ETH-USD,sell,114.4630565121588,historical_hephaestus_opportunistic
2023-02-03,hephaestus_10000,Hephaestus,10000.0,opportunistic,7db101ce-7442-4176-97b6-82c7dd036a80,ITUB4.SA,sell,331.0267610151244,historical_hephaestus_opportunistic
2023-02-03,hephaestus_10000,Hephaestus,10000.0,opportunistic,27c177f2-7678-4b38-99c1-411ea29949c3,PRIO3.SA,sell,764.8317208810828,historical_hephaestus_opportunistic
2023-02-03,hephaestus_10000,Hephaestus,10000.0,opportunistic,86f58047-5049-421e-afcf-1b6fe3664806,SOL-USD,buy,1116.8393337107955,historical_hephaestus_opportunistic
2023-02-06,hephaestus_10000,Hephaestus,10000.0,opportunistic,6327cf61-18a2-4bc0-bd96-c99994be03dc,PETR4.SA,sell,105.59766827687395,historical_hephaestus_opportunistic
2023-02-09,hephaestus_10000,Hephaestus,10000.0,opportunistic,5852e3e5-31cc-43b6-b654-3fec466ffd5f,BTC-USD,buy,114.20377573183941,historical_hephaestus_opportunistic
2023-02-09,hephaestus_10000,Hephaestus,10000.0,opportunistic,bcf4e203-da2b-44d3-abcb-223ea12ebb3e,PETR4.SA,sell,105.99486718356707,historical_hephaestus_opportunistic
2023-02-09,hephaestus_10000,Hephaestus,10000.0,opportunistic,09b3f325-1cf0-4630-8b75-e70eebd2b19c,SOL-USD,buy,146.07096384726742,historical_hephaestus_opportunistic
2023-02-14,hephaestus_10000,Hephaestus,10000.0,balanced,9eb9a7e8-9353-4dc3-9aaa-7d55cadb44a1,B3SA3.SA,buy,1092.032886673034,historical_hephaestus_balanced
2023-02-14,hephaestus_10000,Hephaestus,10000.0,balanced,40a055f8-4d42-4acd-8534-a615ee63c11e,BTC-USD,sell,1529.8445211477697,historical_hephaestus_balanced
