as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2025-01-02,apollo_10000,Apollo,10000.0,risk_on,566233d8-10d4-435c-abc4-fe7bdb8c7264,ITUB4.SA,buy,100.0683171445155,historical_apollo_risk_on
2025-01-06,apollo_10000,Apollo,10000.0,risk_on,1611decb-912d-45c0-84bc-64457b42dc75,BTC-USD,sell,192.17751699870587,historical_apollo_risk_on
2025-01-08,apollo_10000,Apollo,10000.0,risk_on,6fcd5365-ef3b-4f8f-b6d9-a013101b929d,BTC-USD,buy,142.43610782542964,historical_apollo_risk_on
2025-01-14,apollo_10000,Apollo,10000.0,balanced,91e36dea-8997-4965-9f98-adb6d6d21300,BTC-USD,sell,829.2772155057751,historical_apollo_balanced
2025-01-14,apollo_10000,Apollo,10000.0,balanced,2f6d5d36-dc6f-43a0-a64e-113293643f22,ETH-USD,sell,186.88786593659734,historical_apollo_balanced
2025-01-17,apollo_10000,Apollo,10000.0,balanced,26d4a321-045c-40fc-954e-3f2908112652,BTC-USD,sell,109.60123666143522,historical_apollo_balanced
2025-02-04,apollo_10000,Apollo,10000.0,balanced,7f831937-1eca-49c4-93c2-c46f2813fffa,ETH-USD,buy,120.6491225474108,historical_apollo_balanced
2025-02-06,apollo_10000,Apollo,10000.0,balanced,a1599cf8-e708-45f8-9502-1ee09f66e44f,ITUB4.SA,sell,107.32591726270755,historical_apollo_balanced
2025-02-07,apollo_10000,Apollo,10000.0,defense,1d0adb0c-b882-48f2-86de-eaff72971a06,BTC-USD,sell,1733.129848309348,historical_apollo_defense
2025-02-07,apollo_10000,Apollo,10000.0,defense,85530a10-7c40-4b5f-b5d4-62fc0a870768,ETH-USD,sell,755.3882994410969,historical_apollo_defense
2025-02-07,apollo_10000,Apollo,10000.0,defense,8c310969-8e54-418a-8552-9de2bcf026ad,ITUB4.SA,sell,916.804185521585,historical_apollo_defense
2025-02-07,apollo_10000,Apollo,10000.0,defense,aea4f523-326f-4fcf-b7c5-ccf2c0529e26,PETR4.SA,sell,1344.432066892693,historical_apollo_defense
2025-02-12,apollo_10000,Apollo,10000.0,balanced,7ef2aa6d-57d0-47cb-aca4-c7b8884f45df,BTC-USD,buy,1826.1703689694382,historical_apollo_balanced
2025-02-12,apollo_10000,Apollo,10000.0,balanced,c29dd7d3-3c66-4060-8d47-2980736b51a8,ETH-USD,buy,782.6444438440448,historical_apollo_balanced
2025-02-12,apollo_10000,Apollo,10000.0,balanced,136ccd9d-6498-43f6-b5d5-0f1d75b2fabc,ITUB4.SA,buy,913.0851844847191,historical_apollo_balanced
2025-02-12,apollo_10000,Apollo,10000.0,balanced,3d7259e8-ff98-4771-9686-c97f9f1b9620,PETR4.SA,buy,1304.4074064067415,historical_apollo_balanced
