as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2023-01-02,hephaestus_1000,Hephaestus,1000.0,balanced,1000.0,998.8916666666667,415.5583333333332,3,3,"BTC-USD,ITUB4.SA,PETR4.SA"
2023-01-03,hephaestus_1000,Hephaestus,1000.0,balanced,984.1900704286918,984.1900704286918,415.5583333333332,0,0,"BTC-USD,ITUB4.SA,PETR4.SA"
2023-01-04,hephaestus_1000,Hephaestus,1000.0,balanced,978.9259243309773,978.9259243309773,415.5583333333332,0,0,"BTC-USD,ITUB4.SA,PETR4.SA"
2023-01-05,hephaestus_1000,Hephaestus,1000.0,balanced,984.2286970244304,984.2286970244304,415.5583333333332,0,0,"BTC-USD,ITUB4.SA,PETR4.SA"
2023-01-06,hephaestus_1000,Hephaestus,1000.0,balanced,997.074057052356,997.074057052356,415.5583333333332,0,0,"BTC-USD,ITUB4.SA,PETR4.SA"
2023-01-09,hephaestus_1000,Hephaestus,1000.0,balanced,1002.2711525850802,1002.2711525850802,415.5583333333332,0,0,"BTC-USD,ITUB4.SA,PETR4.SA"
2023-01-10,hephaestus_1000,Hephaestus,1000.0,balanced,1008.1332494209871,1008.1332494209871,415.5583333333332,0,0,"BTC-USD,ITUB4.SA,PETR4.SA"
2023-01-11,hephaestus_1000,Hephaestus,1000.0,balanced,1020.1711156078836,1020.1711156078836,415.5583333333332,0,0,"BTC-USD,ITUB4.SA,PETR4.SA"
2023-01-12,hephaestus_1000,Hephaestus,1000.0,balanced,1037.3212972784288,1037.0187452333894,294.234963272477,1,1,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-01-13,hephaestus_1000,Hephaestus,1000.0,balanced,1055.105070081403,1055.105070081403,294.234963272477,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-01-16,hephaestus_1000,Hephaestus,1000.0,balanced,1082.0853455824977,1082.0853455824977,294.234963272477,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-01-17,hephaestus_1000,Hephaestus,1000.0,balanced,1074.654939360455,1074.654939360455,294.234963272477,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-01-18,hephaestus_1000,Hephaestus,1000.0,balanced,1077.9117834450876,1077.9117834450876,294.234963272477,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-01-19,hephaestus_1000,Hephaestus,1000.0,balanced,1086.8942336380135,1086.8942336380135,294.234963272477,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-01-20,hephaestus_1000,Hephaestus,1000.0,balanced,1123.8355579865301,1123.8355579865301,294.234963272477,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-01-23,hephaestus_1000,Hephaestus,1000.0,balanced,1125.134276717174,1125.134276717174,294.234963272477,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2023-01-24,hephaestus_1000,Hephaestus,1000.0,risk_on,1112.5514532435247,1112.1559626683522,135.6432426283173,2,2,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA"
2023-01-25,hephaestus_1000,Hephaestus,1000.0,risk_on,1127.3640377168886,1127.3640377168886,135.6432426283173,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA"
2023-01-26,hephaestus_1000,Hephaestus,1000.0,risk_on,1128.0920270119993,1128.0920270119993,135.6432426283173,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA"
2023-01-27,hephaestus_1000,Hephaestus,1000.0,risk_on,1122.4590122136683,1122.4590122136683,135.6432426283173,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA"
2023-01-30,hephaestus_1000,Hephaestus,1000.0,risk_on,1106.0005490383824,1106.0005490383824,135.6432426283173,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA"
2023-01-31,hephaestus_1000,Hephaestus,1000.0,risk_on,1114.8437389975757,1114.8437389975757,135.6432426283173,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA"
2023-02-01,hephaestus_1000,Hephaestus,1000.0,risk_on,1138.0785372715252,1138.0785372715252,135.6432426283173,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA"
2023-02-02,hephaestus_1000,Hephaestus,1000.0,risk_on,1129.0011135687575,1129.0011135687575,135.6432426283173,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA"
2023-02-03,hephaestus_1000,Hephaestus,1000.0,opportunistic,1123.7495176356813,1123.1765637590324,188.6378543318678,2,2,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD"
2023-02-06,hephaestus_1000,Hephaestus,1000.0,opportunistic,1096.5815949258968,1096.5815949258968,188.6378543318678,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD"
2023-02-07,hephaestus_1000,Hephaestus,1000.0,opportunistic,1125.3871786335326,1125.3871786335326,188.6378543318678,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD"
2023-02-08,hephaestus_1000,Hephaestus,1000.0,opportunistic,1113.6004858747915,1113.6004858747915,188.6378543318678,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD"
2023-02-09,hephaestus_1000,Hephaestus,1000.0,opportunistic,1068.4284809304038,1068.4284809304038,188.6378543318678,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD"
2023-02-10,hephaestus_1000,Hephaestus,1000.0,opportunistic,1058.4557113384462,1058.4557113384462,188.6378543318678,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD"
2023-02-13,hephaestus_1000,Hephaestus,1000.0,opportunistic,1069.0355395951262,1069.0355395951262,188.6378543318678,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD"
2023-02-14,hephaestus_1000,Hephaestus,1000.0,balanced,1089.1429384426704,1088.0373469605556,324.8088329316496,4,4,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2023-02-15,hephaestus_1000,Hephaestus,1000.0,balanced,1119.022411285472,1119.022411285472,324.8088329316496,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2023-02-16,hephaestus_1000,Hephaestus,1000.0,balanced,1109.8318654167633,1109.8318654167633,324.8088329316496,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-02-17,hephaestus_1000,Hephaestus,1000.0,balanced,1128.6673142505015,1128.6673142505015,324.8088329316496,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-02-21,hephaestus_1000,Hephaestus,1000.0,opportunistic,1120.9616049268848,1120.0223811618,255.08113889543014,3,3,"BTC-USD,PETR4.SA,ETH-USD,SOL-USD"
2023-02-22,hephaestus_1000,Hephaestus,1000.0,opportunistic,1110.0212712966265,1110.0212712966265,255.08113889543014,0,0,"BTC-USD,PETR4.SA,ETH-USD,SOL-USD"
2023-02-23,hephaestus_1000,Hephaestus,1000.0,opportunistic,1100.404168731643,1100.404168731643,255.08113889543014,0,0,"BTC-USD,PETR4.SA,ETH-USD,SOL-USD"
2023-02-24,hephaestus_1000,Hephaestus,1000.0,opportunistic,1085.5316830245704,1085.5316830245704,255.08113889543014,0,0,"BTC-USD,PETR4.SA,ETH-USD,SOL-USD"
2023-02-27,hephaestus_1000,Hephaestus,1000.0,opportunistic,1086.8066500797477,1086.8066500797477,255.08113889543014,0,0,"BTC-USD,PETR4.SA,ETH-USD,SOL-USD"
2023-02-28,hephaestus_1000,Hephaestus,1000.0,balanced,1075.9142296554555,1075.0020784288108,317.77349402315775,3,3,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-03-01,hephaestus_1000,Hephaestus,1000.0,balanced,1079.358945760386,1079.358945760386,317.77349402315775,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-03-02,hephaestus_1000,Hephaestus,1000.0,balanced,1073.5273616200022,1073.5273616200022,317.77349402315775,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-03-03,hephaestus_1000,Hephaestus,1000.0,balanced,1044.2597784735985,1044.2597784735985,317.77349402315775,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-03-06,hephaestus_1000,Hephaestus,1000.0,balanced,1052.3637789058648,1052.3637789058648,317.77349402315775,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2023-03-07,hephaestus_1000,Hephaestus,1000.0,risk_on,1055.6917677077156,1055.170585476683,108.77941937913343,2,2,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA"
2023-03-08,hephaestus_1000,Hephaestus,1000.0,risk_on,1037.374566846312,1037.374566846312,108.77941937913343,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-09,hephaestus_1000,Hephaestus,1000.0,risk_on,1006.9917645948818,1006.8947883071843,173.333301556424,1,1,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA"
2023-03-10,hephaestus_1000,Hephaestus,1000.0,risk_on,998.770535525147,998.770535525147,173.333301556424,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA"
2023-03-13,hephaestus_1000,Hephaestus,1000.0,balanced,1092.6068517685612,1091.8922557498415,339.84452167909524,3,3,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-03-14,hephaestus_1000,Hephaestus,1000.0,balanced,1091.8103174992316,1091.8103174992316,339.84452167909524,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-03-15,hephaestus_1000,Hephaestus,1000.0,risk_on,1080.2690527896693,1079.7494368345197,131.47852366398854,2,2,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-16,hephaestus_1000,Hephaestus,1000.0,risk_on,1090.663668150918,1090.663668150918,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-17,hephaestus_1000,Hephaestus,1000.0,risk_on,1145.799593489855,1145.799593489855,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-20,hephaestus_1000,Hephaestus,1000.0,risk_on,1140.581962716854,1140.581962716854,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-21,hephaestus_1000,Hephaestus,1000.0,risk_on,1151.3737984759414,1151.3737984759414,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-22,hephaestus_1000,Hephaestus,1000.0,risk_on,1136.7197234474665,1136.7197234474665,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-23,hephaestus_1000,Hephaestus,1000.0,risk_on,1161.508602522029,1161.508602522029,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-24,hephaestus_1000,Hephaestus,1000.0,risk_on,1131.7503416208788,1131.7503416208788,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-27,hephaestus_1000,Hephaestus,1000.0,risk_on,1124.9096302633875,1124.9096302633875,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-28,hephaestus_1000,Hephaestus,1000.0,risk_on,1140.0046148351244,1140.0046148351244,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-29,hephaestus_1000,Hephaestus,1000.0,risk_on,1163.8333571940466,1163.8333571940466,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-30,hephaestus_1000,Hephaestus,1000.0,risk_on,1162.7750085257026,1162.7750085257026,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-03-31,hephaestus_1000,Hephaestus,1000.0,risk_on,1178.9837495928682,1178.9837495928682,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-04-03,hephaestus_1000,Hephaestus,1000.0,risk_on,1164.1399391955706,1164.1399391955706,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-04-04,hephaestus_1000,Hephaestus,1000.0,risk_on,1179.0622285987033,1179.0622285987033,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-04-05,hephaestus_1000,Hephaestus,1000.0,risk_on,1185.9932613973228,1185.9932613973228,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-04-06,hephaestus_1000,Hephaestus,1000.0,risk_on,1179.8695660770536,1179.8695660770536,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-04-10,hephaestus_1000,Hephaestus,1000.0,risk_on,1207.2166436642365,1207.2166436642365,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-04-11,hephaestus_1000,Hephaestus,1000.0,risk_on,1219.650283717367,1219.650283717367,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-04-12,hephaestus_1000,Hephaestus,1000.0,risk_on,1232.5185827414039,1232.5185827414039,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-04-13,hephaestus_1000,Hephaestus,1000.0,risk_on,1254.397709811074,1254.397709811074,131.47852366398854,0,0,"BTC-USD,ETH-USD,ITUB4.SA,PETR4.SA"
2023-04-14,hephaestus_1000,Hephaestus,1000.0,balanced,1267.6829120215466,1266.9318365346521,431.1576429349447,2,2,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-04-17,hephaestus_1000,Hephaestus,1000.0,balanced,1259.9396244082682,1259.9396244082682,431.1576429349447,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
2023-04-18,hephaestus_1000,Hephaestus,1000.0,balanced,1273.765537324203,1273.765537324203,431.1576429349447,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD"
