as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2023-01-02,apollo_1000,Apollo,1000.0,balanced,8f65fe87-4f2c-4d88-a41d-dd7a810dae46,BTC-USD,buy,140.0,historical_apollo_balanced
2023-02-03,apollo_1000,Apollo,1000.0,opportunistic,6753f3b7-0bd5-4a23-887d-70ca65963d37,PETR4.SA,buy,126.7685673468335,historical_apollo_opportunistic
2023-04-14,apollo_1000,Apollo,1000.0,balanced,8de458d4-8785-4822-925e-2a3823af7a74,BTC-USD,sell,98.59395502714608,historical_apollo_balanced
2023-04-19,apollo_1000,Apollo,1000.0,risk_on,565bd55a-42ee-46bb-a435-87383032f43e,BTC-USD,buy,75.6367084869702,historical_apollo_risk_on
2023-08-08,apollo_1000,Apollo,1000.0,balanced,0b867f6f-e304-4e74-b528-58bbffe1a848,BTC-USD,sell,66.87227888879193,historical_apollo_balanced
2023-08-14,apollo_1000,Apollo,1000.0,risk_on,f824be18-87e6-4f7d-af87-550cc57db425,BTC-USD,buy,72.63706818135142,historical_apollo_risk_on
2023-09-01,apollo_1000,Apollo,1000.0,defense,cdba1198-06b7-425a-9799-142e05cb51d8,BTC-USD,sell,206.67529027469698,historical_apollo_defense
2023-09-01,apollo_1000,Apollo,1000.0,defense,5bc829f1-9669-4c48-87fb-a2aa88908e9e,PETR4.SA,sell,209.97028404959542,historical_apollo_defense
2023-09-06,apollo_1000,Apollo,1000.0,balanced,7f192a91-de1e-4da2-b7a5-c4bf3f0a2c54,BTC-USD,buy,163.08786447741667,historical_apollo_balanced
2023-10-09,apollo_1000,Apollo,1000.0,risk_on,c4b67d84-d7c9-4bfe-8735-2ce5cb9ba239,BTC-USD,buy,60.54371797806084,historical_apollo_risk_on
2023-10-17,apollo_1000,Apollo,1000.0,balanced,b14a3137-efe8-4606-a946-a5f3ab648df5,BTC-USD,sell,76.49471061585535,historical_apollo_balanced
2023-10-23,apollo_1000,Apollo,1000.0,balanced,f2c93d1e-c3ab-43c6-8a02-cdcacbdd67ba,PETR4.SA,buy,120.98770093755934,historical_apollo_balanced
2023-11-15,apollo_1000,Apollo,1000.0,defense,53ac84ff-9d59-4715-ad94-0266e9179e46,BTC-USD,sell,220.77379391104606,historical_apollo_defense
2023-11-15,apollo_1000,Apollo,1000.0,defense,a0370163-8d22-48d6-a496-e4001d727574,PETR4.SA,sell,115.64941813543138,historical_apollo_defense
2023-12-12,apollo_1000,Apollo,1000.0,balanced,6b44b9df-efb4-47c6-affa-8f02f4579ca1,BTC-USD,buy,172.41766514966895,historical_apollo_balanced
2023-12-12,apollo_1000,Apollo,1000.0,balanced,20a3a39b-ab53-4934-8042-9c5744ec1c80,PETR4.SA,buy,123.15547510690638,historical_apollo_balanced
2023-12-27,apollo_1000,Apollo,1000.0,defense,494a611e-5972-45f3-9a48-41500a8c410b,BTC-USD,sell,180.46443979571194,historical_apollo_defense
2023-12-27,apollo_1000,Apollo,1000.0,defense,7f8ddef0-c309-48c6-91bb-ba076eafb61d,PETR4.SA,sell,133.80104992538713,historical_apollo_defense
